xI_real,xI_imag,yout_real,yout_imag
-0.610781095,0.374324325,0.120616465,-0.806728034
-0.586312815,0.464898862,0.037636644,-0.830803096
-0.537017079,0.554359563,-0.058643108,-0.829377612
-0.470694014,0.636950473,-0.175072865,-0.8351925
-0.396214625,0.706112504,-0.258873721,-0.8000132
-0.322508641,0.755000244,-0.346352056,-0.778752377
-0.257599472,0.777177516,-0.409430929,-0.727478498
-0.20791479,0.767681421,-0.414757898,-0.698489582
-0.177574241,0.723534432,-0.395302506,-0.660639007
-0.168131625,0.644317504,-0.303796847,-0.606668467
-0.17850867,0.532571739,-0.200630048,-0.583861383
-0.205207917,0.39390888,-0.10399966,-0.548729793
-0.242850486,0.236648636,-0.005121379,-0.48845215
-0.284730906,0.070995689,0.202177881,-0.440648422
-0.323661796,-0.091677326,0.413781912,-0.370950602
-0.35272538,-0.239951394,0.580145663,-0.252914038
-0.365997699,-0.363484207,0.643860551,-0.062582421
-0.359138721,-0.453970965,0.70263087,0.028868208
-0.329764919,-0.5060678,0.667563515,0.092937951
-0.277848671,-0.517753527,0.637675066,0.216764174
-0.205385751,-0.490648413,0.578116732,0.253511618
-0.116143351,-0.429883575,0.474731062,0.310977831
-0.01548698,-0.343388915,0.404485156,0.310664085
0.090468903,-0.241147559,0.290494394,0.374308867
0.195248543,-0.134071902,0.096653577,0.467504322
0.292672613,-0.032889627,-0.1376383,0.555726234
0.377526374,0.052954479,-0.331609312,0.493786779
0.445585467,0.116254851,-0.458897813,0.432205571
0.494274165,0.152684892,-0.533909807,0.394256733
0.522692373,0.161338246,-0.57187188,0.381036635
0.531138735,0.144512841,-0.555769526,0.358682839
0.521236237,0.107315735,-0.556100349,0.361012574
0.49556916,0.057182266,-0.511115695,0.367513252
0.457243723,0.00282886,-0.43954415,0.363897878
0.409555586,-0.046656123,-0.363772509,0.371798007
0.355633933,-0.082868664,-0.277977069,0.39364198
0.298249113,-0.099028667,-0.171845541,0.354704408
0.239515327,-0.090619056,-0.146663121,0.319392722
0.181002145,-0.055911228,-0.114985816,0.246559335
0.123746544,0.004044599,-0.14648204,0.172668374
0.068171585,0.085421864,-0.244720251,0.049255081
0.014475124,0.182133719,-0.325759631,-0.118494098
-0.037250332,0.286673296,-0.363566571,-0.270366275
-0.086914325,0.390632432,-0.400100317,-0.418137534
-0.134275376,0.485775153,-0.365619161,-0.535237008
-0.17891604,0.564757343,-0.406644165,-0.599379964
-0.220202053,0.621676623,-0.376415765,-0.667693665
-0.257494491,0.652820001,-0.384896156,-0.705076547
-0.290143627,0.656577261,-0.358879088,-0.737709553
-0.317551783,0.633566694,-0.316284648,-0.783096978
-0.339518989,0.586592211,-0.267893103,-0.777076435
-0.356277472,0.520004943,-0.170211296,-0.764437276
-0.368483748,0.439320865,-0.084135629,-0.74293966
-0.377163964,0.350578339,-0.009745556,-0.736123626
-0.383638394,0.259833007,0.062757978,-0.705205482
-0.389342339,0.172645132,0.17816618,-0.631941727
-0.395535076,0.093576775,0.242076475,-0.590037802
-0.403239877,0.026171239,0.360023776,-0.553941254
-0.412849762,-0.027477087,0.431652119,-0.4830952
-0.42390993,-0.066649258,0.48034905,-0.42744658
-0.435362178,-0.091524949,0.51788559,-0.372392048
-0.445375152,-0.103426064,0.513592628,-0.32462286
-0.451417844,-0.104527936,0.534484786,-0.294221599
-0.450643055,-0.097334231,0.502593731,-0.300224243
-0.440093158,-0.084633721,0.477892907,-0.287462493
-0.417092197,-0.069190423,0.447532539,-0.273263955
-0.379605527,-0.053490732,0.407604587,-0.264798165
-0.3265311,-0.039725966,0.335022762,-0.261936119
-0.257983877,-0.029477103,0.281297825,-0.2045961
-0.175333568,-0.023646734,0.215774208,-0.18493181
-0.081185865,-0.022715728,0.178696148,-0.072215857
0.020602254,-0.026342519,0.118686129,0.071603019
0.125221301,-0.033310271,0.054216036,0.286419445
0.22741365,-0.042001608,-0.027920459,0.449328399
0.32175772,-0.0501545,-0.145321132,0.516443135
0.403148296,-0.055141879,-0.215509925,0.554734748
0.467289493,-0.054348143,-0.295521088,0.575017152
0.510848421,-0.045044093,-0.342987728,0.568565399
0.531921148,-0.025136457,-0.394108307,0.584439324
0.530172423,0.006595251,-0.421069165,0.545975605
0.506542684,0.050647562,-0.495723603,0.4519751
0.463343013,0.106210494,-0.544506073,0.408611136
0.404033027,0.171134393,-0.59461559,0.29513819
0.332767979,0.242086793,-0.599407377,0.194593414
0.254119696,0.314692558,-0.646145746,0.038178085
0.172655169,0.383927302,-0.642707433,-0.126307638
0.092591817,0.444526588,-0.630291286,-0.234924298
0.017476432,0.491706404,-0.584273516,-0.391091726
-0.050008469,0.521579861,-0.520394146,-0.473312341
-0.108156028,0.531591448,-0.459586434,-0.559762624
-0.156392689,0.521207341,-0.380651851,-0.610933625
-0.19507627,0.492005849,-0.303144622,-0.640396799
-0.22533667,0.447594011,-0.224355539,-0.631178057
-0.248982716,0.393398,-0.166602208,-0.643974929
-0.268140112,0.336137067,-0.080994783,-0.601629384
-0.28500784,0.283143085,-0.015815066,-0.58760814
-0.301588028,0.241524041,0.065619668,-0.562669167
-0.319407013,0.217377798,0.095840186,-0.574610014
-0.339364962,0.21494888,0.119871612,-0.587673793
-0.361495242,0.236136148,0.130146013,-0.611305351
-0.384945182,0.280265863,0.118040843,-0.627665409
-0.408116771,0.343823964,0.070835644,-0.689194713
-0.428700313,0.4208646,-0.026057083,-0.731962435
-0.44386168,0.50372103,-0.0873202,-0.792662501
-0.450554183,0.583735171,-0.193066839,-0.837975535
-0.445836772,0.652263338,-0.270145158,-0.872698752
-0.42723892,0.701641584,-0.341687031,-0.853971622
-0.393085655,0.726078388,-0.391467386,-0.807151054
-0.342813178,0.722261122,-0.404641899,-0.774897872
-0.277226932,0.689812156,-0.392054134,-0.755413903
-0.198542097,0.631399859,-0.385478034,-0.676686676
-0.110348812,0.552157292,-0.356206035,-0.570731198
-0.017476551,0.4591789,-0.356559289,-0.426065189
0.074383834,0.360823136,-0.403175905,-0.285107269
0.159109959,0.265652567,-0.393429595,-0.071423753
0.23070478,0.181561554,-0.348451165,0.108880109
0.28393065,0.114945882,-0.320488252,0.21583492
0.314771384,0.070184432,-0.276180895,0.286364303
0.321014852,0.049275252,-0.257287889,0.296788276
0.302706461,0.051763616,-0.23952819,0.323464463
0.262079701,0.07527342,-0.261361088,0.24767684
0.20349963,0.115856773,-0.270829128,0.167879179
0.133289403,0.168568392,-0.343549048,0.054379812
0.059104845,0.228323585,-0.389054642,-0.080621823
-0.010694321,0.290371395,-0.403885388,-0.225815665
-0.067853468,0.350803612,-0.389511631,-0.346005101
-0.105106453,0.406812138,-0.374535852,-0.462353835
-0.116764367,0.456673822,-0.385962999,-0.508308022
-0.099514897,0.499644314,-0.428324124,-0.537741989
-0.05281338,0.535396603,-0.445835654,-0.505030522
0.021323148,0.56368162,-0.558742749,-0.471038612
0.118158295,0.584148366,-0.630002739,-0.363927743
0.230629129,0.595851141,-0.701264705,-0.273611022
0.350286811,0.597051418,-0.820314674,-0.133553433
0.467878905,0.585371668,-0.860737489,0.005653259
0.574304689,0.55805126,-0.872326195,0.149749809
0.661519316,0.512383559,-0.84739136,0.24698254
0.72308086,0.446346922,-0.838606357,0.35546076
0.754826346,0.359124264,-0.779948125,0.416799801
0.755173018,0.251521714,-0.711454711,0.468771583
0.725064019,0.126499919,-0.632077105,0.482652077
0.667582486,-0.0108466,-0.504029608,0.522103998
0.587499783,-0.153618721,-0.349167228,0.564673716
0.490867582,-0.293392827,-0.157951135,0.604308857
0.384132122,-0.421100686,0.027200067,0.578672492
0.273537543,-0.527851367,0.206132205,0.589336383
0.164650778,-0.605757958,0.328991085,0.547158114
0.06173363,-0.648992261,0.421536024,0.498259991
-0.032237614,-0.654162006,0.480261728,0.442073538
-0.115558681,-0.620832295,0.511719967,0.36571418
-0.187777306,-0.551832431,0.513078633,0.295887569
-0.249382368,-0.452560637,0.519482481,0.193823196
-0.301432041,-0.330546071,0.495501688,0.049017063
-0.344992118,-0.19482964,0.461558467,-0.1225232
-0.380970301,-0.054905562,0.347303439,-0.288710649
-0.409841412,0.080126754,0.246264823,-0.469340145
-0.431425347,0.202404961,0.120072437,-0.57153489
-0.445244349,0.30584296,0.06315145,-0.634423247
-0.450332208,0.386574647,-0.021354091,-0.708130365
-0.445509092,0.443001337,-0.045691631,-0.714848717
-0.430090124,0.475359362,-0.092577527,-0.737213052
-0.403758735,0.48561506,-0.10517489,-0.720946187
-0.366792083,0.476878702,-0.137647411,-0.71474473
-0.320305731,0.452629649,-0.154335315,-0.667593371
-0.26610338,0.416348113,-0.169356478,-0.611332307
-0.20657381,0.371040753,-0.166108019,-0.556685878
-0.14436687,0.319061813,-0.194884133,-0.476862768
-0.082225291,0.261978812,-0.215715567,-0.352033499
-0.022479916,0.200822904,-0.216106343,-0.244776436
0.033249028,0.13650594,-0.203379481,-0.103421334
0.083805079,0.06966134,-0.122839168,0.018294257
0.129008104,0.001299144,-0.043396659,0.180204801
0.169621137,-0.066781504,0.06618448,0.2560564
0.206774182,-0.132364411,0.069785834,0.358621233
0.242008276,-0.19250457,0.103328828,0.418330601
0.276840472,-0.243866959,0.071116671,0.470854877
0.312405366,-0.283188404,0.057048858,0.520752899
0.349359371,-0.30734044,-0.002664481,0.5618834
0.387542003,-0.314131849,-0.028413421,0.608076578
0.426138489,-0.302454393,-0.084828638,0.611836966
0.46376809,-0.272236126,-0.150742156,0.652701621
0.498541048,-0.224889503,-0.223175778,0.648204284
0.528508976,-0.163042285,-0.298505598,0.652362528
0.551930649,-0.0901695,-0.380374093,0.645698611
0.567587663,-0.010300614,-0.465924655,0.619308539
0.574986936,0.072432383,-0.539173799,0.575947656
0.574396887,0.154159871,-0.644673727,0.508828873
0.566925824,0.231616823,-0.688762495,0.447640123
0.554191902,0.302229461,-0.766241275,0.366366008
0.538081825,0.364243844,-0.797450223,0.314808546
0.52059261,0.416639212,-0.838308393,0.240373574
0.503272775,0.458659538,-0.848565156,0.170079602
0.486969543,0.48965236,-0.854154429,0.115708698
0.47178695,0.508878607,-0.855482654,0.069744398
0.456954011,0.515253758,-0.83160534,0.01227676
0.440994482,0.507337205,-0.809057969,-0.024879872
0.42199727,0.483437486,-0.761828931,-0.074502421
0.397977217,0.441919427,-0.718572562,-0.096809306
0.367323411,0.381582266,-0.649882552,-0.069902208
0.329102915,0.302094703,-0.539135703,-0.065143813
0.283434042,0.204458479,-0.442359941,0.022861123
0.2317193,0.091347618,-0.329085307,0.082646169
0.17655007,-0.032757262,-0.144833314,0.165578356
0.121523756,-0.161741678,0.124686796,0.174883746
0.07088144,-0.288168234,0.332073459,0.205349386
0.029018059,-0.403901854,0.470843721,0.254034291
-3.19692E-05,-0.500931019,0.503576953,0.314858203
-0.013186055,-0.572144315,0.524705088,0.374779627
-0.008708413,-0.61228939,0.528717404,0.419154108
0.013679285,-0.618564787,0.520716806,0.474551865
0.052624207,-0.590943782,0.496651879,0.506641838
0.105091906,-0.532514594,0.423658947,0.538270385
0.166854292,-0.449131583,0.324559542,0.565042961
0.233042947,-0.348738718,0.209277816,0.607314798
0.29860225,-0.240587662,0.049651193,0.632373141
0.358879017,-0.134176994,-0.117130075,0.649140747
0.41006773,-0.038236466,-0.294905866,0.599845608
0.449582432,0.040298678,-0.418010844,0.563232368
0.476137885,0.096889443,-0.505530431,0.493252827
0.489622314,0.129762972,-0.54420733,0.431349749
0.491119713,0.140197493,-0.564247391,0.406970401
0.482343875,0.13185733,-0.562365475,0.341014227
0.465119412,0.110089233,-0.550556215,0.337196531
0.441256658,0.081345674,-0.500676147,0.323030025
0.412006671,0.051985956,-0.437657042,0.309759235
0.377969647,0.027478769,-0.399562942,0.313498365
0.33917652,0.011769261,-0.344452019,0.290066993
0.295083176,0.006724268,-0.276840932,0.271699265
0.245125118,0.012288524,-0.27480045,0.232502125
0.189012911,0.02655607,-0.22007749,0.209986316
0.127148764,0.046289685,-0.208492899,0.118508604
0.061066057,0.067960904,-0.211092039,0.049460163
-0.006531634,0.088341909,-0.219709328,-0.066404295
-0.071558762,0.105176981,-0.180011811,-0.186934678
-0.128971338,0.117712408,-0.168887093,-0.319869965
-0.173181182,0.126855342,-0.122147906,-0.375171218
-0.198523775,0.135069725,-0.068643646,-0.450687993
-0.200385827,0.145774283,-0.095868117,-0.43449208
-0.175446422,0.162761852,-0.107882365,-0.414358503
-0.122373704,0.189264022,-0.201831478,-0.369038798
-0.042768023,0.22691102,-0.300778734,-0.289020649
0.059328664,0.275319181,-0.435771396,-0.142593303
0.177528318,0.331608183,-0.562522766,-0.04871853
0.303354027,0.390288006,-0.670017882,0.018192004
0.427198833,0.44376972,-0.75236088,0.101452466
0.539174289,0.48314285,-0.808986828,0.190104908
0.630214819,0.499360668,-0.849417777,0.25650616
0.692811218,0.484421801,-0.853592363,0.327262226
0.722032208,0.432782603,-0.82802284,0.3487002
0.716138954,0.342521726,-0.771542926,0.38606016
0.676132432,0.215781025,-0.678770089,0.405495287
0.606095331,0.059168878,-0.532030297,0.433109331
0.512796224,-0.116529968,-0.339705992,0.488515604
0.40447614,-0.297359481,-0.068262035,0.577249611
0.290303241,-0.467473373,0.206855315,0.567105037
0.179290188,-0.610850265,0.411450455,0.568122029
0.079406846,-0.713053497,0.550600315,0.530459064
-0.003019157,-0.763008343,0.593902464,0.468524055
-0.063872659,-0.754266292,0.647052086,0.433060508
-0.101093682,-0.685912227,0.62363259,0.396456994
-0.114795285,-0.563129694,0.542304953,0.337316604
-0.107005334,-0.39643166,0.440018349,0.213964351
-0.08087548,-0.200683431,0.33112497,0.125420116
-0.040260355,0.006125838,0.067017925,0.076215218
0.010936008,0.204968719,-0.390946434,0.052692823
0.069162453,0.377640473,-0.619626774,-0.049481874
0.131436942,0.508612989,-0.67251674,-0.129664463
0.19552383,0.586547819,-0.722325151,-0.188031655
0.259646845,0.605341404,-0.745722743,-0.173696413
0.322398663,0.564638444,-0.739954283,-0.140196507
0.382382257,0.46926288,-0.727545744,-0.045084437
0.437665325,0.328797471,-0.657298625,0.090338287
0.485705545,0.156453417,-0.559005262,0.279797172
0.523241333,-0.032922208,-0.418494757,0.487293624
0.546398833,-0.224083867,-0.214892538,0.642926175
0.55100892,-0.403036158,-0.048613636,0.729090716
0.53305155,-0.558391779,0.115065575,0.794881153
0.489340045,-0.681888531,0.228019598,0.80544064
0.417998732,-0.769129648,0.343626987,0.803969303
0.319115587,-0.819308146,0.419753758,0.730527459
0.195257057,-0.834465169,0.514089657,0.662367405
0.051271074,-0.819022725,0.606201894,0.571132482
-0.105796166,-0.778700608,0.660099294,0.467294813
-0.266933116,-0.719446433,0.716003613,0.297940621
-0.422077772,-0.646687379,0.77592047,0.123523859
-0.56095359,-0.564715848,0.823598917,-0.022302128
-0.673987485,-0.476406868,0.814572378,-0.231044306
-0.753457945,-0.383296194,0.792891103,-0.326441599
-0.794077784,-0.285872672,0.727757673,-0.441543873
-0.793604612,-0.184059964,0.651676713,-0.467959015
-0.753421601,-0.077936592,0.574127061,-0.512937713
-0.67805134,0.031765369,0.456187553,-0.515832776
-0.574703424,0.143274483,0.338219916,-0.524963381
-0.452852081,0.253500337,0.161694776,-0.539400459
-0.323027507,0.358171859,-0.044537161,-0.522170167
-0.195862597,0.452150874,-0.229845022,-0.52241432
-0.081126009,0.530025234,-0.396124146,-0.43895365
0.013340846,0.586744841,-0.490456131,-0.409522282
0.082097967,0.618437107,-0.55054042,-0.387203531
0.122567065,0.623115662,-0.549573002,-0.363089946
0.135153612,0.60075804,-0.553584344,-0.355234158
0.122878686,0.553829391,-0.500525273,-0.348521864
0.090917503,0.487252451,-0.465297658,-0.337851689
0.045852755,0.407542755,-0.389186954,-0.32246036
-0.005117192,0.32247104,-0.323281178,-0.316975415
-0.055012037,0.240087852,-0.248494409,-0.309442682
-0.097810054,0.167724706,-0.180492208,-0.343461986
-0.129021985,0.111423735,-0.084812639,-0.319227955
-0.146104891,0.07500676,-0.0036622,-0.320414731
-0.148392832,0.05982492,0.016778025,-0.298269789
-0.13714062,0.064702727,0.009282059,-0.289826873
-0.115396112,0.086190154,-0.025417184,-0.227986735
-0.087339436,0.119256769,-0.091203977,-0.237805169
-0.057822057,0.157746249,-0.143881148,-0.174370315
-0.031783223,0.195475806,-0.236462527,-0.180981556
-0.013728764,0.226978546,-0.28799834,-0.164996344
-0.007352198,0.248021225,-0.318872745,-0.200138712
-0.015058301,0.256443771,-0.308082272,-0.203014402
-0.03797693,0.25185418,-0.290322951,-0.245326856
-0.075771801,0.235567197,-0.260447736,-0.268577792
-0.126534668,0.210627715,-0.194575183,-0.338389209
-0.187355045,0.180720571,-0.114358564,-0.388838673
-0.254453839,0.149510335,-0.014752905,-0.492031704
-0.323374754,0.120131289,0.082165623,-0.537268739
-0.389486343,0.094474617,0.194025555,-0.556731934
-0.448301292,0.072899877,0.292008373,-0.569761408
-0.495880968,0.054193315,0.361235743,-0.581475408
-0.52908028,0.035745744,0.412662762,-0.5653614
-0.545937194,0.014090968,0.462646964,-0.548484901
-0.545848654,-0.014206144,0.480080991,-0.509154201
-0.529383414,-0.051965631,0.472244377,-0.453101008
-0.498650367,-0.100753512,0.555654282,-0.401035669
-0.457164531,-0.160064203,0.595470321,-0.322180649
-0.409286016,-0.227164516,0.625724734,-0.204108366
-0.360130694,-0.297045263,0.656446446,-0.106843399
-0.315024678,-0.362849231,0.695799687,-0.031178879
-0.278953883,-0.416715622,0.683566838,0.069227624
-0.256166177,-0.450525685,0.685387896,0.153618459
-0.249514209,-0.457335749,0.65329581,0.136567402
-0.260245915,-0.432334631,0.632870675,0.161082857
-0.287739416,-0.373468922,0.617228434,0.102870656
-0.329233204,-0.282499028,0.545639105,-0.014328698
-0.380140471,-0.165020387,0.504382842,-0.177868603
-0.434398299,-0.02999715,0.403410565,-0.360273021
-0.485018726,0.110885977,0.284319315,-0.513911309
-0.524804829,0.244466059,0.16997954,-0.644665384
-0.547084054,0.357486034,0.094539852,-0.709384424
-0.546612319,0.438275659,0.042708132,-0.738028814
-0.520107424,0.478027909,-0.026760304,-0.787395872
-0.466783488,0.471970782,-0.029689559,-0.717512059
-0.388836649,0.420478038,-0.024815043,-0.657908981
-0.291121557,0.328828996,-0.059661165,-0.52810091
-0.180803868,0.206783235,-0.06516993,-0.396121494
-0.06692845,0.067979311,-0.008232427,-0.24280054
0.040629495,-0.071799893,0.211553121,-0.03157494
